user_id;Name;;Category1;;Place;City
18565;serge;;Tourist Attraction;;Wisata Lereng Kelir;Semarang
18566;wylee;;Tourist Attraction;;Wisata Kaliurang;Jogja
18567;loura;;Culture;;Semarang Gallery;Semarang
18568;aashish;;Nature;;Pantai Samas;Jogja
18569;tchao;;Tourist Attraction;;Kawasan Malioboro;Jogja
18570;kryspin;;Nature;;Goa Rancang Kencono;Jogja
18571;hama;;Culture;;Pantai Parangtritis;Jogja
18572;maiyer;;Culture;;Desa Wisata Sungai Code Jogja Kota;Jogja
18573;michaelin;;History;;Desa Wisata Lembah Kalipancur;Semarang
18574;pencho;;Culinary;;Masjid Kapal Semarang;Semarang
18575;massimo;;History;;Candi Ijo;Jogja
18576;keighley;;Nature;;Umbul Sidomukti;Semarang
18577;sihao;;Culinary;;Pantai Cipta;Semarang
18578;fredricka;;Culture;;Pantai Glagah;Jogja
18579;barker;;Culture;;Pantai Sundak;Jogja
18580;hadeal;;Tourist Attraction;;Pantai Sundak;Jogja
18581;codell;;Nature;;Goa Pindul;Jogja
18582;vard;;Culture;;Pantai Marina;Semarang
18583;merran;;Culture;;Kampung Pelangi;Semarang
18584;alecsandra;;Culinary;;Candi Gedong Songo;Semarang
18585;tonyia;;Tourist Attraction;;Indonesia Kaya Park;Semarang
18586;tanisa;;Culinary;;Air Terjun Semirang;Semarang
18587;damase;;History;;Monumen Palagan Ambarawa;Semarang
18588;adasha;;History;;Embung Tambakboyo;Jogja
18589;invaldi;;Culinary;;Monumen Sanapati;Jogja
18590;brexlynn;;Nature;;Waduk Jatibarang;Semarang
18591;srivatsa;;Nature;;Benteng Pendem;Semarang
18592;juelene;;Culture;;Kawasan Wisata Sosrowijayan;Jogja
18593;mervat;;Culinary;;Pintoe Langit Dahromo;Jogja
18594;ziah;;Tourist Attraction;;Watu Mabur Mangunan;Jogja
18595;andella;;Culture;;Monumen Palagan Ambarawa;Semarang
18596;allesse;;Tourist Attraction;;The Lost World Castle;Jogja
18597;ilima;;Culture;;La Kana Chapel;Semarang
18598;tremar;;Culture;;Pintoe Langit Dahromo;Jogja
18599;antwan;;Nature;;Pintoe Langit Dahromo;Jogja
18600;kairie;;History;;Sindu Kusuma Edupark (SKE);Jogja
18601;israelle;;History;;Watu Mabur Mangunan;Jogja
18602;douglas;;Culture;;Sam Poo Kong Temple;Semarang
18603;khadiija;;History;;Taman Tabanas;Semarang
18604;chiaffreda;;Tourist Attraction;;Pantai Marina;Semarang
18605;shaquill;;Culture;;Air Terjun Semirang;Semarang
18606;dallon;;History;;Desa Wisata Lembah Kalipancur;Semarang
18607;narmeen;;Nature;;Pantai Nguluran;Jogja
18608;malikha;;Tourist Attraction;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18609;zuhdi;;History;;La Kana Chapel;Semarang
18610;alyssarae;;Tourist Attraction;;Semarang Chinatown;Semarang
18611;shaquesha;;Tourist Attraction;;The Lost World Castle;Jogja
18612;osegueda;;History;;Desa Wisata Lembah Kalipancur;Semarang
18613;biancha;;Nature;;Taman Pelangi Jogja;Jogja
18614;thurlo;;Culture;;Bukit Lintang Sewu;Jogja
18615;jimique;;Nature;;Watu Gunung Ungaran;Semarang
18616;tierrah;;Tourist Attraction;;Durian Gardens and Tourism Education Watu Simbar;Semarang
18617;elyan;;Culinary;;The World Landmarks - Merapi Park Yogyakarta;Jogja
18618;tylerjames;;Culture;;Kota Lama Semarang;Semarang
18619;itzamaray;;Nature;;Pantai Indrayanti;Jogja
18620;maeven;;Culture;;Brown Canyon;Semarang
18621;divansh;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
18622;janalyn;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
18623;rechaba;;Culture;;Candi Prambanan;Jogja
18624;jamerion;;Culture;;Kawasan Wisata Sosrowijayan;Jogja
18625;ederick;;Culture;;Wisata Mangrove Tapak;Semarang
18626;ulick;;Nature;;Tugu Muda Semarang;Semarang
18627;espen;;Nature;;Lawang Sewu;Semarang
18628;clarkjr;;History;;Kampung Wisata Kadipaten;Jogja
18629;jamekia;;Tourist Attraction;;Watu Lumbung;Jogja
18630;gascony;;Culture;;Jembatan Biru Ambarawa;Semarang
18631;dalaigh;;Tourist Attraction;;Pantai Sundak;Jogja
18632;frisbie;;Culture;;Kampung Wisata Kadipaten;Jogja
18633;coryon;;History;;Pantai Depok Jogja;Jogja
18634;reviere;;Tourist Attraction;;Jembatan Biru Ambarawa;Semarang
18635;jalayne;;Tourist Attraction;;Pantai Krakal;Jogja
18636;koutsky;;Tourist Attraction;;Pantai Patihan;Jogja
18637;kirklin;;Culture;;Desa Wisata Pulesari;Jogja
18638;lutece;;Culture;;Pantai Baruna;Semarang
18639;disla;;Nature;;Pasar Beringharjo;Jogja
18640;conell;;Culture;;Lawang Sewu;Semarang
18641;medra;;Culture;;Pintoe Langit Dahromo;Jogja
18642;caylen;;Culture;;Desa Wisata Pulesari;Jogja
18643;clematine;;History;;Kampoeng Rawa;Semarang
18644;eudena;;History;;Bukit Paralayang, Watugupit;Jogja
18645;tomos;;Culture;;Candi Borobudur;Jogja
18646;luker;;Tourist Attraction;;Waduk Jatibarang;Semarang
18647;suttyn;;Nature;;Wisata Lereng Kelir;Semarang
18648;syann;;History;;Durian Gardens and Tourism Education Watu Simbar;Semarang
18649;robley;;Culinary;;Kampung Tematik Jawi;Semarang
18650;philemond;;History;;Pasar Beringharjo;Jogja
18651;mckay;;Culinary;;Kampung Wisata Kadipaten;Jogja
18652;stilez;;Nature;;Jurang Tembelan Kanigoro;Jogja
18653;eliyana;;Culinary;;Air Terjun Kedung Pedut;Jogja
18654;brysonn;;Culinary;; Pantai Cipta;Semarang
18655;selime;;Culinary;;Kauman Pakualaman Yogyakarta;Jogja
18656;raziyeh;;Culinary;;Air Terjun Kedung Pedut;Jogja
18657;faluin;;History;;Pantai Nguluran;Jogja
18658;quattrocchi;;History;;Pantai Sundak;Jogja
18659;dontario;;History;;Waduk Jatibarang;Semarang
18660;peris;;Nature;;Masjid Agung Ungaran;Semarang
18661;muldrow;;Culture;;Semarang Chinatown;Semarang
18662;vica;;Nature;;Hutan Pinus Pengger;Jogja
18663;sophear;;Tourist Attraction;;Taman Pelangi Yogyakarta;Jogja
18664;tiosha;;Tourist Attraction;;Pantai Cipta;Semarang
18665;karolann;;Tourist Attraction;;Bukit Lintang Sewu;Jogja
18666;membrano;;History;;Water Blaster Bukit Candi Golf;Semarang
18667;brodney;;Culture;;Bendung Lepen;Jogja
18668;niyeli;;Nature;;Masjid Kapal Semarang;Semarang
18669;garvens;;History;;Watu Lumbung;Jogja
18670;rihannon;;Tourist Attraction;;Watu Gunung Ungaran;Semarang
18671;wantiii;;History;;Candi Gedong Songo;Semarang
18672;khannon;;Culinary;;Pantai Jogan;Jogja
18673;menut;;Culinary;;Selected Places;Semarang
18674;lierin;;Nature;;Semarang Chinatown;Semarang
18675;jordanjr;;Culinary;;Wisata Mangrove Tapak;Semarang
18676;waelyn;;Culinary;;Hutan Pinus Asri;Jogja
18677;kaytelynn;;Culture;;Pasar Beringharjo;Jogja
18678;wassim;;Nature;;Pantai Cipta;Semarang
18679;grishilde;;Nature;;Kampoeng Kopi Banaran;Semarang
18680;makaya;;Nature;;Candi Ijo;Jogja
18681;mardarius;;Culinary;;Wisata Mangrove Tapak;Semarang
18682;raana;;Culinary;;Geoforest Watu Payung Turunan;Jogja
18683;ayelet;;Nature;;Selected Places;Semarang
18684;deddie;;Culinary;;Pantai Depok Jogja;Jogja
18685;kaarel;;Culinary;;Candi Ijo;Jogja
18686;shinade;;History;;Bunker Kaliadem Merapi;Jogja
18687;averlie;;Nature;;Kampung Wisata Kadipaten;Jogja
18688;melbin;;Tourist Attraction;;Pantai Wediombo;Jogja
18689;umber;;History;;Brown Canyon;Semarang
18690;shatoyia;;Nature;;Semarang Contemporary Art Gallery;Semarang
18691;alera;;Culinary;;Flower Farm Setiya Aji;Semarang
18692;teet;;History;;Watu Lumbung;Jogja
18693;rascoe;;History;;Monumen Serangan Umum 1 Maret;Jogja
18694;arietta;;Tourist Attraction;;Pantai Patihan;Jogja
18695;maise;;Nature;;Kawasan Wisata Sosrowijayan;Jogja
18696;shamyiah;;Nature;;Bukit Wisata Pulepayung;Jogja
18697;devol;;Culinary;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
18698;gladies;;Culinary;;Monumen Palagan Ambarawa;Semarang
18699;daley;;Culture;;Masjid Agung Ungaran;Semarang
18700;hie;;Tourist Attraction;;Brown Canyon;Semarang
18701;rusmir;;Tourist Attraction;;Pantai Indrayanti;Jogja
18702;alajuwon;;Culinary;;Kampoeng Kopi Banaran;Semarang
18703;forace;;History;;Museum Kereta Ambarawa;Semarang
18704;melancon;;Nature;;Benteng Pendem;Semarang
18705;telvis;;Tourist Attraction;;Bukit Paralayang, Watugupit;Jogja
18706;pantaleo;;Culinary;;Geoforest Watu Payung Turunan;Jogja
18707;quentine;;Culture;;Candi Ijo;Jogja
18708;lamoria;;Nature;;Pantai Marina;Semarang
18709;tazman;;History;;Monumen Palagan Ambarawa;Semarang
18710;akes;;Tourist Attraction;;Lawang Sewu;Semarang
18711;erdah;;Culture;;De Mata Museum Jogja;Jogja
18712;muneza;;History;;Bukit Wisata Pulepayung;Jogja
18713;danveer;;Culinary;;Pantai Ngrenehan;Jogja
18714;brytani;;Culture;;Candi Gedong Songo;Semarang
18715;reyo;;Culture;;Kampung Pelangi;Semarang
18716;siddhiksha;;Tourist Attraction;;Pantai Marina;Semarang
18717;aamani;;History;;Semarang Contemporary Art Gallery;Semarang
18718;zigridas;;Tourist Attraction;;Brown Canyon;Semarang
18719;irani;;Tourist Attraction;;Tebing Breksi;Jogja
18720;kia;;Nature;;Kampung Wisata Kadipaten;Jogja
18721;dilks;;Nature;;Lawang Sewu;Semarang
18722;jackelynn;;Nature;;The Lost World Castle;Jogja
18723;roquel;;Culture;;Masjid Agung Ungaran;Semarang
18724;yonel;;Nature;;Kampoeng Kopi Banaran;Semarang
18725;doughlin;;History;;Pantai Marina;Semarang
18726;sherelle;;History;;Tugu Muda Semarang;Semarang
18727;shundrea;;Culinary;;Kampoeng Djadhoel Semarang;Semarang
18728;gabrelle;;Nature;;Kauman Pakualaman Yogyakarta;Jogja
18729;silvestru;;Tourist Attraction;;Monumen Sanapati;Jogja
18730;aritica;;Culture;;Taman Kasmaran;Semarang
18731;keymiah;;Culture;;Puncak Segoro;Jogja
18732;rubeinn;;History;;Gua Maria Kerep Ambarawa;Semarang
18733;jeanneke;;History;;Watu Gunung Ungaran;Semarang
18734;burkes;;Culinary;;Selected Places;Semarang
18735;ruman;;Nature;;Kampoeng Kopi Banaran;Semarang
18736;breneisha;;History;;Desa Wisata Pulesari;Jogja
18737;sanjuanita;;Tourist Attraction;;La Kana Chapel;Semarang
18738;georgiamae;;Culinary;;Gua Maria Kerep Ambarawa;Semarang
18739;akillez;;History;;Masjid Kapal Semarang;Semarang
18740;gedeon;;Nature;;Saloka Theme Park;Semarang
18741;zamiere;;Culinary;;Masjid Agung Ungaran;Semarang
18742;oghenekaro;;Tourist Attraction;;Candi Gedong Songo;Semarang
18743;shankeria;;Culture;;Umbul Sidomukti;Semarang
18744;leyson;;History;;Hutan Pinus Asri;Jogja
18745;lochlin;;History;;Taman Pandanaran;Semarang
18746;maraia;;Culture;;Green Village Gedangsari;Jogja
18747;aleksandra;;Nature;;Water Blaster Bukit Candi Golf;Semarang
18748;georgemichael;;Culinary;;Kampoeng Kopi Banaran;Semarang
18749;rabin;;Culinary;;Masjid Agung Ungaran;Semarang
18750;ronnisha;;Tourist Attraction;;Bentara Budaya Yogyakarta (BBY);Jogja
18751;schlueter;;History;;Bentara Budaya Yogyakarta (BBY);Jogja
18752;parrisch;;History;;Kampoeng Kopi Banaran;Semarang
18753;tnaya;;Culinary;;Kawasan Wisata Sosrowijayan;Jogja
18754;vtehsta;;Culture;;Lava Bantal;Jogja
18755;abentego;;Nature;;Kawasan Malioboro;Jogja
18756;pakize;;History;;Semarang Contemporary Art Gallery;Semarang
18757;tiawanda;;History;;Kampung Pelangi;Semarang
18758;mersin;;Culinary;;Bunker Kaliadem Merapi;Jogja
18759;varujan;;Nature;;Pantai Krakal;Jogja
18760;mayzee;;Culture;;Candi Ijo;Jogja
18761;kyall;;Nature;;Pantai Drini;Jogja
18762;vonmarie;;Culture;;Pantai Kukup;Jogja
18763;purpura;;Culinary;;Obyek Wisata Goa Kreo;Semarang
18764;isamara;;Culture;;Bentara Budaya Yogyakarta (BBY);Jogja
18765;vladimiras;;Nature;;Geoforest Watu Payung Turunan;Jogja
18766;aliannah;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
18767;eralyn;;Tourist Attraction;;Candi Prambanan;Jogja
18768;willowmae;;Culture;;Masjid Agung Ungaran;Semarang
18769;vantrice;;Tourist Attraction;;Pantai Samas;Jogja
18770;sebnem;;Culinary;;Monumen Palagan Ambarawa;Semarang
18771;celestyn;;Tourist Attraction;;Benteng Pendem;Semarang
18772;francka;;History;;Flower Farm Setiya Aji;Semarang
18773;tifanie;;Culinary;;Bukit Lintang Sewu;Jogja
18774;neera;;Nature;;Nol Kilometer Jl.Malioboro;Jogja
18775;berneita;;History;;Bendung Lepen;Jogja
18776;siama;;Nature;;Kampung Pelangi;Semarang
18777;farrar;;Nature;;Bentara Budaya Yogyakarta (BBY);Jogja
18778;keeston;;History;;Green Village Gedangsari;Jogja
18779;yendy;;Culinary;;Kampoeng Djadhoel Semarang;Semarang
18780;naif;;History;;Geoforest Watu Payung Turunan;Jogja
18781;nedine;;Nature;;Selected Places;Semarang
18782;kerce;;History;;Grand Maerakaca;Semarang
18783;sonya;;Nature;;Flower Farm Setiya Aji;Semarang
18784;raysen;;Culture;;Monumen Sanapati;Jogja
18785;mensch;;History;;Green Village Gedangsari;Jogja
18786;radoman;;Culinary;;Kawasan Malioboro;Jogja
18787;ebubechukwu;;Nature;;Kampoeng Djadhoel Semarang;Semarang
18788;bisharah;;Culture;;Puncak Segoro;Jogja
18789;tyelar;;History;;Kampoeng Djadhoel Semarang;Semarang
18790;londin;;History;;Taman Kasmaran;Semarang
18791;buie;;Tourist Attraction;;Jembatan Biru Ambarawa;Semarang
18792;gowrie;;Culinary;;Brown Canyon;Semarang
18793;osean;;Culture;;Kampoeng Rawa;Semarang
18794;tamikah;;History;;Nol Kilometer Jl.Malioboro;Jogja
18795;darbee;;History;;Jurang Tembelan Kanigoro;Jogja
18796;malanya;;Nature;;Pura Giri Natha;Semarang
18797;monsserrat;;Tourist Attraction;;Hutan Pinus Pengger;Jogja
18798;lathem;;Nature;;Candi Borobudur;Jogja
18799;seroka;;Culinary;;Candi Borobudur;Jogja
18800;dorron;;Culinary;;Museum Kereta Ambarawa;Semarang
18801;enja;;Nature;;Kampung Wisata Kadipaten;Jogja
18802;walrath;;Tourist Attraction;;Gembira Loka Zoo;Jogja
18803;dianalys;;Culinary;;Pantai Indrayanti;Jogja
18804;birchel;;Culinary;;Saloka Theme Park;Semarang
18805;kaliyanna;;Tourist Attraction;;Alun-alun Utara Keraton Yogyakarta;Jogja
18806;peiqi;;Culinary;;Pantai Baruna;Semarang
18807;lisaann;;Culture;;Wisata Eling Bening;Semarang
18808;xhemil;;History;;Galaxy Waterpark Jogja;Jogja
18809;preister;;Nature;;Hutan Wisata Tinjomoyo Semarang;Semarang
18810;franciszka;;Culture;;Kampoeng Rawa;Semarang
18811;rosvelt;;Culinary;;Masjid Kapal Semarang;Semarang
18812;aymir;;Nature;;Brown Canyon;Semarang
18813;eyja;;Tourist Attraction;;Wisata Lereng Kelir;Semarang
18814;marketta;;Tourist Attraction;;Pantai Sundak;Jogja
18815;brae;;History;;Goa Pindul;Jogja
18816;tanedra;;History;;Watu Mabur Mangunan;Jogja
18817;dervin;;Nature;;Benteng Pendem;Semarang
18818;madgelene;;Tourist Attraction;;Pasar Beringharjo;Jogja
18819;hartwin;;Tourist Attraction;;Semarang Chinatown;Semarang
18820;cassiel;;History;;Watu Lumbung;Jogja
18821;leilany;;History;;Desa Wisata Sungai Code Jogja Kota;Jogja
18822;kily;;Culture;;Masjid Agung Ungaran;Semarang
18823;awwal;;History;;Pantai Patihan;Jogja
18824;eythan;;History;;Taman Srigunting;Semarang
18825;daleia;;Nature;;Durian Gardens and Tourism Education Watu Simbar;Semarang
18826;creasey;;History;;Wisata Lereng Kelir;Semarang
18827;olgie;;Culinary;;The Lost World Castle;Jogja
18828;tanvish;;Culture;;Hutan Pinus Pengger;Jogja
18829;vedansh;;Culinary;;Grand Maerakaca;Semarang
18830;casimir;;Culinary;;Brown Canyon;Semarang
18831;daizon;;Culture;;Candi Gedong Songo;Semarang
18832;rafter;;Nature;; Pantai Cipta;Semarang
18833;vyshonn;;Tourist Attraction;;Obyek Wisata Goa Kreo;Semarang
18834;saarim;;Culture;;Kota Lama Semarang;Semarang
18835;phenious;;History;;Lawang Sewu;Semarang
18836;stiebel;;History;;Wisata Mangrove Tapak;Semarang
18837;dagi;;Culture;;Watu Gunung Ungaran;Semarang
18838;rydon;;Culture;;Hutan Pinus Pengger;Jogja
18839;zabel;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
18840;ivka;;Culture;;Monumen Palagan Ambarawa;Semarang
18841;eessa;;Culture;;Benteng Pendem;Semarang
18842;paramvir;;Tourist Attraction;;Sam Poo Kong Temple;Semarang
18843;wylie;;Culinary;;Monumen Sanapati;Jogja
18844;atenea;;Nature;;Brown Canyon;Semarang
18845;chel;;Tourist Attraction;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18846;kight;;Nature;;Taman Pelangi Yogyakarta;Jogja
18847;guesno;;Culture;;Pantai Kukup;Jogja
18848;dolorse;;Nature;;Kawasan Wisata Sosrowijayan;Jogja
18849;noriane;;Culinary;;Semarang Contemporary Art Gallery;Semarang
18850;rosanell;;Tourist Attraction;;Kota Lama Semarang;Semarang
18851;dawndee;;Nature;;Gua Maria Kerep Ambarawa;Semarang
18852;watban;;Culinary;;Waduk Jatibarang;Semarang
18853;pranitha;;History;;Seribu Batu Songgo Langit;Jogja
18854;beauchamp;;Tourist Attraction;;Kampoeng Rawa;Semarang
18855;shenitta;;Tourist Attraction;;Candi Gedong Songo;Semarang
18856;jaquila;;Nature;;Puncak Gunung Api Purba - Nglanggeran;Jogja
18857;hedgeman;;Culture;;Kampung Pelangi;Semarang
18858;ameriya;;Culinary;;Water Blaster Bukit Candi Golf;Semarang
18859;aaliyaa;;Tourist Attraction;;Jembatan Biru Ambarawa;Semarang
18860;katiuscia;;Tourist Attraction;;Sindu Kusuma Edupark (SKE);Jogja
18861;darrick;;Tourist Attraction;;Pantai Indrayanti;Jogja
18862;shy;;History;;GPIB Immanuel Semarang (Gereja Blenduk);Semarang
18863;alffi;;Culture;;Taman Kasmaran;Semarang
18864;mchenry;;Culinary;;Pantai Baruna;Semarang
18865;jilisa;;Culinary;;Pasar Beringharjo;Jogja
18866;taydem;;Culinary;;Desa Wisata Lembah Kalipancur;Semarang
18867;sibell;;Culture;;Goa Rancang Kencono;Jogja
18868;avonte;;Culture;;Kawasan Wisata Sosrowijayan;Jogja
18869;gerlofke;;History;;Semarang Chinatown;Semarang
18870;hildegarda;;Tourist Attraction;;Air Terjun Semirang;Semarang
18871;charisse;;History;;Pantai Wediombo;Jogja
18872;antona;;Nature;;Pantai Depok Jogja;Jogja
18873;ramaya;;Culture;;Tebing Breksi;Jogja
18874;kenidy;;History;;Kampung Pelangi;Semarang
18875;jeremmy;;History;;Seribu Batu Songgo Langit;Jogja
18876;kagishan;;Tourist Attraction;;Water Blaster Bukit Candi Golf;Semarang
18877;cyrena;;History;;Candi Gedong Songo;Semarang
18878;yerani;;Culinary;;Semarang Gallery;Semarang
18879;buxton;;Tourist Attraction;;Pantai Ngrenehan;Jogja
18880;chike;;History;;Pantai Patihan;Jogja
18881;aidet;;Tourist Attraction;;Pasar Kebon Empring Bintaran;Jogja
18882;samyha;;Tourist Attraction;;Nol Kilometer Jl.Malioboro;Jogja
18883;shaquay;;Culture;;Waduk Jatibarang;Semarang
18884;arthalia;;Culture;;Pantai Jogan;Jogja
18885;nigar;;Nature;;Waduk Jatibarang;Semarang
18886;jozy;;Nature;;Kampung Pelangi;Semarang
18887;orianne;;Nature;;Pantai Kukup;Jogja
18888;shadan;;Culture;;Selected Places;Semarang
18889;xeryus;;Culinary;;Pantai Baruna;Semarang
18890;hurmon;;Culture;;Kebun Teh Nglinggo;Jogja
18891;romilio;;Culture;;Pantai Depok Jogja;Jogja
18892;nykia;;Culinary;;Jembatan Biru Ambarawa;Semarang
18893;keyawna;;Nature;;Hutan Mangrove Kulon Progo;Jogja
18894;sri;;Tourist Attraction;;Candi Prambanan;Jogja
18895;mikhale;;Culinary;;Pantai Nglambor;Jogja
18896;malhotra;;Tourist Attraction;;Waduk Jatibarang;Semarang
18897;lotty;;Nature;;Pantai Samas;Jogja
18898;danyette;;Culinary;;Watu Gunung Ungaran;Semarang
18899;anayansi;;Tourist Attraction;;Pantai Nglambor;Jogja
18900;kriwox;;History;;Old City 3D Trick Art Museum;Semarang
18901;mutazz;;Culinary;;Kawasan Malioboro;Jogja
18902;demica;;Culture;;Semarang Chinatown;Semarang
18903;vanesa;;Nature;;Pantai Marina;Semarang
18904;cyran;;Culture;;Taman Pelangi Jogja;Jogja
18905;bralin;;Tourist Attraction;;Lawang Sewu;Semarang
18906;hande;;Nature;;Museum Kereta Ambarawa;Semarang
18907;kierrin;;Culinary;;Museum Kereta Ambarawa;Semarang
18908;kaeshawn;;Nature;;Wisata Kalibiru;Jogja
18909;kumrije;;Nature;;Pantai Cipta;Semarang
18910;laiton;;Nature;;Pantai Krakal;Jogja
18911;goffjr;;Culinary;;Nol Kilometer Jl.Malioboro;Jogja
18912;gennady;;Tourist Attraction;;Benteng Pendem;Semarang
18913;timoteo;;Culinary;;Waduk Jatibarang;Semarang
18914;avajoy;;Nature;;Masjid Kapal Semarang;Semarang
18915;michelli;;Tourist Attraction;;Pantai Drini;Jogja
18916;kamenko;;Culinary;;Hutan Pinus Asri;Jogja
18917;roeters;;Culture;;Pantai Krakal;Jogja
18918;crofford;;Tourist Attraction;;Taman Pelangi Jogja;Jogja
18919;lavith;;Tourist Attraction;;Kampoeng Djadhoel Semarang;Semarang
18920;jamita;;Tourist Attraction;;Kawasan Malioboro;Jogja
18921;gracey;;Culture;;Candi Borobudur;Jogja
18922;dalay;;Nature;;Pantai Jogan;Jogja
18923;aeja;;History;;Candi Gedong Songo;Semarang
18924;brue;;Tourist Attraction;;Pintoe Langit Dahromo;Jogja
18925;rayish;;Culinary;;The Lost World Castle;Jogja
18926;malloree;;Culinary;;Pantai Patihan;Jogja
18927;mareyah;;Culinary;;Tugu Muda Semarang;Semarang
18928;tifanni;;Culture;;Benteng Pendem;Semarang
18929;giarratana;;Tourist Attraction;;Lawang Sewu;Semarang
18930;orishay;;History;;Goa Rancang Kencono;Jogja
18931;rollen;;History;;Water Blaster Bukit Candi Golf;Semarang
18932;gudinas;;Nature;;Museum Kereta Ambarawa;Semarang
18933;ringolds;;Tourist Attraction;;Kampung Wisata Kadipaten;Jogja
18934;zymaire;;Tourist Attraction;;Masjid Kapal Semarang;Semarang
18935;engelhart;;Nature;;La Kana Chapel;Semarang
18936;lamaar;;Culture;;Wisata Eling Bening;Semarang
18937;nicolien;;History;;Water Blaster Bukit Candi Golf;Semarang
18938;sabriel;;Nature;;Hutan Pinus Kayon;Semarang
18939;mellon;;Culture;;The Lost World Castle;Jogja
18940;jurrit;;History;;Pantai Kukup;Jogja
18941;rovner;;Nature;;Jurang Tembelan Kanigoro;Jogja
18942;xion;;History;;The Lost World Castle;Jogja
18943;vello;;History;;Brown Canyon;Semarang
18944;ameli;;Culinary;;Embung Tambakboyo;Jogja
18945;llywellyn;;Culinary;;Bukit Paralayang, Watugupit;Jogja
