Event_Id,Event_Name,Description,Category,City,Price,Rating,Pelaksanaan,Regist
683,Brooklyn Special Olympics Bowling Tournament,Volunteers are needed to help developmentally disabled adults at a bowling tournament. No bowling skills are required.,Helping_Neighbors_in_Need,ROKAN HILIR,695000,2,6/25/2023,5/6/2023
684,Tutor Students with FC Harlem,Volunteers will be responsible for Helping_Neighbors_in_Need the student-athletes complete their homework assignments and study for upcoming exams.,Education,MADIUN,821000,2,12/23/2022,3/12/2022
685,Volunteer Writing Mentor,"ATTENTION PROFESSIONAL WOMEN WRITERS: SHARE YOUR CRAFT AND WORK ONE-TO-ONE WITH AN ASPIRING TEEN WRITER! EXTENDED DEADLINE - JULY 11, 2011 APPLY NOW TO BE A VOLUNTEER WRITING MENTOR FOR A HIGH SCHOOL GIRL.",Education,PADANG PARIAMAN,837000,4,6/28/2023,8/6/2023
686,Fitness Instructor for Seniors,A program for seniors to encourage fitness.,Health,TANAH LAUT,880000,3,5/5/2023,4/15/2023
687,Help Clean Up after Hurricane Irene in Manhattan,Help clean up tree limbs and debris that came down during Hurricane Irene.,Emergency_preparedness,KONAWE,140000,2,10/30/2023,10/10/2023
688,Liver Life Walk 2011,Did you know that 1 in 10 people in the United States face a future with liver disease?The American Liver Foundation is working toward a world free of liver disease and we need your help!Together we will make a difference.Join the American Liver Foundation as a Liver Life Walk Volunteer Crew Member!,Strengthening_Communities,PULAU MOROTAI,508000,4,3/10/2023,9/13/2023
689,Volunteer for an Outreach Campaign on Public Benefits,Volunteers needed for an outreach campaign marketing Food Access and Medicaid within the 5 boroughs of NYC.,Helping_Neighbors_in_Need,PARIAMAN,815000,1,3/29/2023,9/3/2023
690,CDSC's 3rd Annual Starving Artist Art Show,"A free family friendly event, featuring local art, live entertainment and free art classes for the entire family.",Strengthening_Communities,HULU SUNGAI TENGAH,130000,1,9/8/2023,7/20/2023
691,Public Relations Intern,"Seeking a highly motivated and energetic Public Relations Intern, who will be responsible for executing our public relations goals. The Public Relations Intern will write and edit press releases, arrange media interviews and maintain an on-going relationship with media professionals and the public.",Strengthening_Communities,PANGKAJENE DAN KEPULAUAN,783000,1,1/20/2023,12/31/2022
692,Summer Workshop Volunteer,"Girls Inc. of NYC seeks Summer Workshop Volunteers to support the Girls Inc. program facilitators. Volunteers will support individual girls and small groups, while the girls explore various topics including Art, Theatre, Economic Literacy and Career Skill Building.",Education,MAJENE,754000,5,3/1/2023,12/14/2022
693,JASA Volunteer ESL Teacher at H.E.S. Senior Center,"We are in need of a volunteer to teach an ESL class at our H.E.S. Senior Center, located in Canarsie.",Helping_Neighbors_in_Need,GORONTALO UTARA,834000,3,7/21/2023,1/7/2023
694,Volunteer Manager for Care to Share Project,UJA is currently looking for volunteer managers for its Care to Share Project.,Education,KULON PROGO,801000,4,10/15/2023,9/25/2023
695,Volunteer at a Hurricane Irene Evacuation Center - Queens,"Hundreds of New Yorkers spent Saturday night in a City shelter as a result of Hurricane Irene. Help volunteers as they wake up, spend the morning in the shelter, and transition home.",Emergency_preparedness,KATINGAN,290000,3,9/18/2023,8/29/2023
696,Grant Proposal Preparation for Professionals,"Successful grant proposal preparation not only requires a deep understanding of the organization that one is preparing the grant for, but also an understanding of the grantmakersâ€™ expectations. To prepare the most effective grant proposal, an organization should have a plan of attack",Strengthening_Communities,SIBOLGA,760000,1,8/29/2023,9/8/2023
697,NYC Summer Meals Outreach Day,"Volunteer with Share Our Strength, the Coalition Against Hunger, CIty Harvest, The Food Bank for NYC and the Citizens Committee for Children on July 16th from 10 to 3 to support summer meals.",Helping_Neighbors_in_Need,MANGGARAI BARAT,642000,1,12/26/2022,6/12/2022
698,Health Insurance Claims Manager,"Position entails completing mental health claim forms monthly, tracking payments and interfacing with insurance companies regarding payments, etc.",Strengthening_Communities,LEBAK,352000,3,9/14/2023,8/25/2023
699,Help New Yorkers Affected by the Storm in the Bronx,Thousands of New Yorkers arenâ€™t able to dig out the snow,Strengthening_Communities,MANDAILING NATAL,750000,4,11/2/2023,1/22/2023
700,Photo Essay for Professionals,"Photography is a powerful way for an organization to showcase its work, the communities and constituents it serves, and create a visual and emotional appeal to its supporters.",Strengthening_Communities,ACEH UTARA,471000,2,4/18/2023,3/29/2023
701,costume making,"We need a volunteer to help us hand sew our costumes . Volunteer should be able to teach childen to sew by hand - September 17, 24, Oct. 1 and 8",Strengthening_Communities,BLORA,490000,1,11/6/2023,5/22/2023
702,Volunteer Dance Instructor,PAL Brownsville Beacon Center (BBC) seeks dedicated volunteer dance instructor to train 20 middle school and teen participants with or without formal dance experience.,Health,TELUK BINTUNI,581000,1,2/16/2023,1/27/2023
703,Marketing and Communications Intern,"The marketing and communications intern will assist with social media efforts, research, development of marketing materials and fundraising.",Strengthening_Communities,PELALAWAN,214000,3,10/8/2023,7/21/2023
704,Volunteer at the Police Museum--55+ Only,Help preserve the history of one of the oldest and largest police establishments in the world. Become a docent and share the wonderful stories of the New York City Police Department.,Strengthening_Communities,PRINGSEWU,132000,1,9/13/2023,8/24/2023
705,Help Run A Museum Store,"If you love the museum enviorment and are availible on Wednesday or Friday afternoons ,Thursday or Friday mornings? Consider Helping_Neighbors_in_Need a local museum staff its shop.",Strengthening_Communities,PANIAI,394000,4,12/23/2022,3/12/2022
706,Science Center Open House Volunteers!,"The Iridescent NYC Science Studio (www.iridescentlearning.org) aims to evolve the press-and-watch science center model into a hub of design, creativity, and learning by doing. We are looking for volunteers to operate cool exhibits at our first open house!",Education,SEMARANG,678000,2,8/5/2023,4/18/2023
707,Exercise Coach/Instructor,Volunteer needed with knowledge of exercising to assist with the development of an exercise program for hospital staff during the work week/work day.,Health,SUMEDANG,416000,3,2/8/2023,7/13/2023
708,Transportation Alternatives Bike Valet,"Nothing says summer like outdoor concerts, bicycles, free dinner and loads of Transportation Alternatives (T.A.) volunteering. We've got the full package with T.A. Bike Valet and we're in need of volunteer help at our Celebrate Brooklyn and Brooklyn Bridge Park Movies with a View valet stations.",Environment,MADIUN,527000,3,1/31/2023,11/1/2023
709,Volunteer to Assist Homeless Adults with Resume Building,"Mainchance drop-in center for homeless and hungry adults seeks a volunteer to help our clients construct effective and professional resumes and, in turn, help them obtain employment.",Helping_Neighbors_in_Need,SERAM BAGIAN BARAT,1000000,3,3/20/2023,2/28/2023
710,Join the ING NYC Marathon and Run for Art Programs: Team Free Arts!,Free Arts NYC is recruiting volunteers to join Team Free Arts and raise funds for our unique art and mentoring programs.,Strengthening_Communities,SAMARINDA,559000,4,2/2/2023,1/13/2023
711,Volunteer at StreetSquash Summer Discovery 2011!,"Help squash barriers to success this summer at StreetSquash's Summer Discovery Program! Turn summer learning into fun by volunteering with 11 to 14 year olds on the squash courts, in academic enrichment sessions, and in a variety of other activities.",Education,AMBON,155000,5,5/28/2023,8/5/2023
712,"Chefs, Nutritionists and Foodies Wanted!","We are looking for chefs, culinary students, dietitians, and home cooks to teach formerly homeless individuals how to prepare healthy and affordable meals in Brooklyn.",Health,WONOGIRI,420000,4,4/23/2023,3/4/2023
713,Susan G. Komen for the Cure's Greater NYC Affiliate Needs Volunteers,"Help the fight against breast cancer by volunteering with Komen Greater NYC-- advertise September's Race for the Cure at an outdoor farmer's market, help out one of our other summer initiatives, or volunteer on Race for the Cure Weekend 2011!",Health,NIAS SELATAN,449000,1,7/15/2023,6/25/2023
714,Marketing Research,Surveys and focus groups needed to evaluate and improve our organization's effectiveness.,Health,DEMAK,224000,2,6/12/2022,11/16/2022
715,Outreach and Marketing Assistant,The individual in this role will work closely with the Director of Communications and Community Outreach to bring information about NIP's psychotherapy services to the New York community.,Strengthening_Communities,PEKALONGAN,213000,5,9/29/2023,9/9/2023
716,Volunteer at Highland Park Strawberry Festival,"Help out with arts and crafts, face painting, games and a strawberry eating contest at Highland Park, Queens.",Strengthening_Communities,PEGUNUNGAN ARFAK,768000,1,5/3/2023,2/13/2023
717,Emergency_preparedness Organization Seeks Community Trainers,World Cares Center will be providing 15 training sessions to a group of Brooklyn youth ages 13-18 on preventing and responding to emergencies. We are looking for individuals who can co-facilitate the delivery of these sessions which will take place for 1 hour a week from March-June 2011.,Emergency_preparedness,SABU RAIJUA,960000,1,11/5/2023,4/21/2023
718,JASA Throgs Neck Computer Volunteer,Help teach basic computer skills to seniors,Helping_Neighbors_in_Need,BENGKAYANG,975000,3,10/19/2023,9/29/2023
719,Kitchen Assistant,Help prepare and serve food to children in our Early Head Start Program.,Helping_Neighbors_in_Need,BULUKUMBA,488000,3,9/5/2023,4/19/2023
720,Sports Marketing Specialist,We are looking to attain a highly skilled sports marketing specialist who can assist securing sponsorship opportunities for our non-profit program and events.,Strengthening_Communities,GRESIK,619000,4,1/5/2023,11/4/2023
721,French Translator,Volunteer needed to translate written materials from English to French.,Helping_Neighbors_in_Need,PALEMBANG,462000,5,2/7/2023,12/6/2023
722,Communications Intern,HAI is looking for two interns to work with the Director of Communications.,Strengthening_Communities,PIDIE JAYA,410000,3,12/2/2023,1/23/2023
723,Staten Island: Zumba Instructor for Shape Up New York!,NYC Parks and Recreation seeks your participation to enrich our recreation facilities! Shape Up New York is a free fitness program for all ages and is looking for additional instructors at Faber Park in Staten Island.,Health,HALMAHERA SELATAN,330000,1,3/8/2023,7/14/2023
